ASIN,Product Name,Product Price,Promo Price,Price Match,Product URL,Seller Type,Condition Type
B0D8HD6L6N,"GIGABYTE - AORUS FO27Q2 (SA) - 27"" QD-OLED Gaming Monitor - QHD 2560x1440-240Hz - 0.03ms GTG - AMD FreeSync Premium Pro - Type C KVM - HDMI, DP, Type C - Height Adjustable - Black",649.99,649.99,Match,https://www.amazon.com/dp/B0D8HD6L6N,Amazon,New
B0BF5FFDH8,"GIGABYTE M32U-AE Arm Edition 32"" 144Hz 2160P UHD-KVM Gaming Monitor, 3840 x 2160 4k SS IPS Display, 1ms (GTG) Response Time, 90% DCI-P3, HDR Ready, FreeSync Premium Pro (M32U AE-SA), M Series",499.0,629.99,Mismatch,https://www.amazon.com/dp/B0BF5FFDH8,Amazon,New
B08JWCHR5N,"GIGABYTE M27Q 27"" 165Hz 1440P -KVM Gaming Monitor, 2560 x 1440 SS IPS Display, 0.5ms (MPRT) Response Time, 92% DCI-P3, HDR Ready, FreeSync Premium, 1x Display Port 1.2, 2x HDMI 2.0, 2x USB 3.0",259.99,219.99,Mismatch,https://www.amazon.com/dp/B08JWCHR5N,3rd Party,New
B0CYK4DQD7,"GIGABYTE GS27Q X - 27"" IPS - 2560x1440 QHD - 240Hz/OC 250Hz - 1ms - AMD FreeSync Premium - HDMI, DP - Black (GS27Q X SA)",269.99,269.99,Match,https://www.amazon.com/dp/B0CYK4DQD7,Amazon,New
B0CSZ6VCS7,"GIGABYTE - AORUS CO49DQ - 49"" QD OLED - 5120x1440 DQHD 32:9-1800R - 144Hz - 0.03ms GTG - AMD FreeSync Premium Pro - Super Ultrawide - KVM - HDMI, DP, Type C - Height Adjustable - Black",859.0,949.99,Mismatch,https://www.amazon.com/dp/B0CSZ6VCS7,Amazon,New
B0947K1VRX,"Gigabyte AORUS FV43U 43"" 144Hz 2160p HBR3, NVIDIA G-SYNC Compatible, Exclusive Built-in ANC, 3840x2160 Display, 1ms Response Time, HDR, 96% DCI-P3, 1 DisplayPort 1.4, 2 HDMI 2.1, 2 USB 3.0, 1 USB C",580.99,699.99,Mismatch,https://www.amazon.com/dp/B0947K1VRX,3rd Party,Used
B09SWHZ7F7,"Gigabyte AORUS FI32Q-X 32""QHD SS IPS Gaming -Monitor,Built-in-KVM,2560x1440Display,240Hz RefreshRate,1ms ResponseTime(GTG),1xDisplayPort 1.4,2xHDMI 2.1,3xUSB 3.0,-KVM+USB Type-C",,429.99,Price not available,https://www.amazon.com/dp/B09SWHZ7F7,3rd Party,Used
B0D51672JM,"GIGABYTE - AORUS FO32U2 Pro - 32"" QD OLED Gaming Monitor - UHD 3840x2160-240Hz - 0.03ms GTG - AMD FreeSync Premium Pro - Type C KVM - HDMI, DP, Type C - Height Adjustable - Black",1099.0,1199.99,Mismatch,https://www.amazon.com/dp/B0D51672JM,Amazon,New
B0D1RLLPTP,"GIGABYTE - AORUS FO32U2-32"" QD OLED Gaming Monitor - UHD 3840x2160-240Hz - 0.03ms GTG - AMD FreeSync Premium Pro - Type C KVM - HDMI, DP, Type C - Height Adjustable - Black",,999.99,Price not available,https://www.amazon.com/dp/B0D1RLLPTP,3rd Party,Used
B0D6GYZWS6,"GIGABYTE MO34WQC2-34"" QD-OLED Curved Gaming Monitor - WQHD 3440x1440 - Curved - 240Hz - 0.03ms GTG - AMD FreeSync Premium Pro - Type C KVM - HDMI, DP, Type C - Height Adjustable - Black(MO34WQC2 SA)",799.99,799.99,Match,https://www.amazon.com/dp/B0D6GYZWS6,Amazon,New
B0D6GXXGCZ,"GIGABYTE MO34WQC - 34"" QD-OLED Curved Gaming Monitor - WQHD 3440x1440 - Curved - 175Hz - 0.03ms GTG - AMD FreeSync Premium Pro - Type C KVM - HDMI, DP, Type C - Height Adjustable - Black (MO34WQC SA)",629.99,699.99,Mismatch,https://www.amazon.com/dp/B0D6GXXGCZ,Amazon,New
B09GL7HQ6S,"GIGABYTE M34WQ 34"" 144Hz Ultrawide-KVM Gaming Monitor, 3440 x 1440 IPS Display, 1ms (MPRT) Response Time, 91% DCI-P3, HDR Ready, 1 Display Port 1.4, 2 HDMI 2.0, 2 USB 3.0, 1 USB Type-C",335.99,349.99,Mismatch,https://www.amazon.com/dp/B09GL7HQ6S,3rd Party,Used
