ASIN,Product Name,Product Price,Promo Price,Price Match,Product URL,Seller Type,Condition Type
B0BSB6MB15,GIGABYTE B760M DS3H DDR4 (LGA 1700/ Intel/ B760/ M-ATX/ DDR4/ Dual M.2/ PCIe 4.0/ USB 3.2 Gen 2 Type-C/ 2.5GbE LAN/Q-Flash Plus/PCIe EZ-Latch/Gaming Motherboard),109.99,109.99,Match,https://www.amazon.com/dp/B0BSB6MB15,Amazon,New
B0D54QJ9CJ,"GIGABYTE B760M Gaming Plus WiFi DDR4 LGA 1700 Intel B760 M-ATX Motherboard with DDR4, 2* M.2, PCIe 4.0, Front USB 3.2 Gen 1 Type-C, WiFi 6 GbE LAN, Q-Flash Plus, PCIe EZ-Latch",139.99,139.99,Match,https://www.amazon.com/dp/B0D54QJ9CJ,Amazon,New
B0DQLJVH25,"GIGABYTE B850 AI TOP AMD AM5 LGA 1718 Motherboard, ATX, DDR5, 3X M.2, PCIe 5.0, USB-C, WIFI7, 10GbE LAN, EZ-Latch, 5-Year Warranty",,339.99,Price not available,https://www.amazon.com/dp/B0DQLJVH25,3rd Party,Used
B0DQLHVQSF,"GIGABYTE B850 AORUS Elite WIFI7 AMD AM5 LGA 1718 Motherboard, ATX, DDR5, 3X M.2, PCIe 5.0, USB-C, WIFI7, 2.5GbE LAN, EZ-Latch, 5-Year Warranty",219.99,219.99,Match,https://www.amazon.com/dp/B0DQLHVQSF,Amazon,New
B0DQLKZSKF,"GIGABYTE B850 Gaming WIFI6 AMD AM5 LGA 1718 Motherboard, ATX, DDR5, 3X M.2, PCIe 5.0, USB-C, WIFI6E, 1GbE LAN, EZ-Latch, 5-Year Warranty",169.99,169.99,Match,https://www.amazon.com/dp/B0DQLKZSKF,Amazon,New
B0DQLH22F6,"GIGABYTE B850 Gaming X WIFI6E AMD AM5 LGA 1718 Motherboard, ATX, DDR5, 3X M.2, PCIe 5.0, USB-C, WIFI6E, 2.5GbE LAN, EZ-Latch, 5-Year Warranty",199.99,199.99,Match,https://www.amazon.com/dp/B0DQLH22F6,Amazon,New
B0DQLKPSMG,"GIGABYTE B850I AORUS PRO AMD AM5 LGA 1718 Motherboard, Mini-ITX, DDR5, 2X M.2, PCIe 5.0, USB-C, WIFI7, 2.5GbE LAN, EZ-Latch, 5-Year Warranty",259.99,259.99,Match,https://www.amazon.com/dp/B0DQLKPSMG,Amazon,New
B0DQLHLVLK,"GIGABYTE B850M Gaming X WIFI6E AMD AM5 LGA 1718 Motherboard, mATX, DDR5, 2X M.2, PCIe 5.0, USB-C, WIFI6E, 2.5GbE LAN, EZ-Latch, 5-Year Warranty",169.99,169.99,Match,https://www.amazon.com/dp/B0DQLHLVLK,Amazon,New
B091HTG6DQ,GIGABYTE WiFi 6E GC-WBAX210 (2x2 802.11ax/ Tri-Band WiFi/Bluetooth 5.2/ PCIe Expansion Card),36.99,36.99,Match,https://www.amazon.com/dp/B091HTG6DQ,Amazon,New
B0D33M6CB7,GIGABYTE WiFi 7 GC-WIFI7 (802.11/ Tri-Band WiFi/Bluetooth 5.3/ 4K-QAM/PCIe Expansion Card),44.99,44.99,Match,https://www.amazon.com/dp/B0D33M6CB7,Amazon,New
